A girl valued that Samuel admired that a monkey liked that Luna liked that Oliver respected that Savannah hoped that a penguin noticed that Emma noticed that the lawyer noticed that a cake grew .	girl ( 1 ) ; Samuel ( 4 ) ; monkey ( 8 ) ; Luna ( 11 ) ; Oliver ( 14 ) ; Savannah ( 17 ) ; penguin ( 21 ) ; Emma ( 24 ) ; * lawyer ( 28 ) ; cake ( 32 ) ; value ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 5 ) AND admire ( 5 ) AND agent ( 5 , 4 ) AND ccomp ( 5 , 9 ) AND like ( 9 ) AND agent ( 9 , 8 ) AND ccomp ( 9 , 12 ) AND like ( 12 ) AND agent ( 12 , 11 ) AND ccomp ( 12 , 15 ) AND respect ( 15 ) AND agent ( 15 , 14 ) AND ccomp ( 15 , 18 ) AND hope ( 18 ) AND agent ( 18 , 17 ) AND ccomp ( 18 , 22 ) AND notice ( 22 ) AND agent ( 22 , 21 ) AND ccomp ( 22 , 25 ) AND notice ( 25 ) AND agent ( 25 , 24 ) AND ccomp ( 25 , 29 ) AND notice ( 29 ) AND agent ( 29 , 28 ) AND ccomp ( 29 , 33 ) AND grow ( 33 ) AND theme ( 33 , 32 )	cp_recursion
James rolled Paula .	James ( 0 ) ; Paula ( 2 ) ; roll ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 2 )	prim_to_obj_proper
Jaxon squeezed the cookie in the bucket .	Jaxon ( 0 ) ; * cookie ( 3 ) ; * bucket ( 6 ) ; squeeze ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 ) AND nmod . in ( 3 , 6 )	passive_to_active
A shark gave the plate in a bottle to the girl .	shark ( 1 ) ; * plate ( 4 ) ; bottle ( 7 ) ; * girl ( 10 ) ; give ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND recipient ( 2 , 10 ) AND nmod . in ( 4 , 7 )	prim_to_subj_common
The cockroach loaned Liam the donut .	* cockroach ( 1 ) ; Liam ( 3 ) ; * donut ( 5 ) ; loan ( 2 ) AND agent ( 2 , 1 ) AND recipient ( 2 , 3 ) AND theme ( 2 , 5 )	obj_to_subj_common
The girl shipped the cat the brush beside a machine .	* girl ( 1 ) ; * cat ( 4 ) ; * brush ( 6 ) ; machine ( 9 ) ; ship ( 2 ) AND agent ( 2 , 1 ) AND recipient ( 2 , 4 ) AND theme ( 2 , 6 ) AND nmod . beside ( 6 , 9 )	pp_dative_to_do_dative
The baby on a tray in the house screamed .	* baby ( 1 ) ; tray ( 4 ) ; * house ( 7 ) ; nmod . on ( 1 , 4 ) AND nmod . in ( 4 , 7 ) AND scream ( 8 ) AND agent ( 8 , 1 )	obj_pp_to_subj_pp
Noah shipped Olivia a chair on a bed .	Noah ( 0 ) ; Olivia ( 2 ) ; chair ( 4 ) ; bed ( 7 ) ; ship ( 1 ) AND agent ( 1 , 0 ) AND recipient ( 1 , 2 ) AND theme ( 1 , 4 ) AND nmod . on ( 4 , 7 )	pp_dative_to_do_dative
The governor teleported a cake in a cabinet to Logan .	* governor ( 1 ) ; cake ( 4 ) ; cabinet ( 7 ) ; Logan ( 9 ) ; teleport ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND recipient ( 2 , 9 ) AND nmod . in ( 4 , 7 )	do_dative_to_pp_dative
A poet baked the cake .	poet ( 1 ) ; * cake ( 4 ) ; bake ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	obj_omitted_transitive_to_transitive
The spokesman in the house served Emma the rose .	* spokesman ( 1 ) ; * house ( 4 ) ; Emma ( 6 ) ; * rose ( 8 ) ; nmod . in ( 1 , 4 ) AND serve ( 5 ) AND agent ( 5 , 1 ) AND recipient ( 5 , 6 ) AND theme ( 5 , 8 )	obj_pp_to_subj_pp
A donkey in the room sold Ella a donut .	donkey ( 1 ) ; * room ( 4 ) ; Ella ( 6 ) ; donut ( 8 ) ; nmod . in ( 1 , 4 ) AND sell ( 5 ) AND agent ( 5 , 1 ) AND recipient ( 5 , 6 ) AND theme ( 5 , 8 )	obj_pp_to_subj_pp
Emma supported that the hippo smirked .	Emma ( 0 ) ; * hippo ( 4 ) ; support ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND smirk ( 5 ) AND agent ( 5 , 4 )	only_seen_as_unacc_subj_as_unerg_subj
The boy needed to crawl .	* boy ( 1 ) ; need ( 2 ) AND agent ( 2 , 1 ) AND xcomp ( 2 , 4 ) AND crawl ( 4 ) AND agent ( 4 , 1 )	prim_to_inf_arg
Charlie gave a spoon to Liam .	Charlie ( 0 ) ; spoon ( 3 ) ; Liam ( 5 ) ; give ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 ) AND recipient ( 1 , 5 )	obj_to_subj_proper
Emma wired Paula to Sophia .	Emma ( 0 ) ; Paula ( 2 ) ; Sophia ( 4 ) ; wire ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 2 ) AND recipient ( 1 , 4 )	prim_to_obj_proper
The crocodile shipped the boy a raisin .	* crocodile ( 1 ) ; * boy ( 4 ) ; raisin ( 6 ) ; ship ( 2 ) AND agent ( 2 , 1 ) AND recipient ( 2 , 4 ) AND theme ( 2 , 6 )	pp_dative_to_do_dative
The teacher teleported the cake on the dog to a bear .	* teacher ( 1 ) ; * cake ( 4 ) ; * dog ( 7 ) ; bear ( 10 ) ; teleport ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND recipient ( 2 , 10 ) AND nmod . on ( 4 , 7 )	do_dative_to_pp_dative
A prisoner attempted to crawl .	prisoner ( 1 ) ; attempt ( 2 ) AND agent ( 2 , 1 ) AND xcomp ( 2 , 4 ) AND crawl ( 4 ) AND agent ( 4 , 1 )	prim_to_inf_arg
The frog yearned to crawl .	* frog ( 1 ) ; yearn ( 2 ) AND agent ( 2 , 1 ) AND xcomp ( 2 , 4 ) AND crawl ( 4 ) AND agent ( 4 , 1 )	prim_to_inf_arg
The dog liked that the hippo danced .	* dog ( 1 ) ; * hippo ( 5 ) ; like ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND dance ( 6 ) AND agent ( 6 , 5 )	only_seen_as_unacc_subj_as_unerg_subj
Grace shipped Emma the cake on the table .	Grace ( 0 ) ; Emma ( 2 ) ; * cake ( 4 ) ; * table ( 7 ) ; ship ( 1 ) AND agent ( 1 , 0 ) AND recipient ( 1 , 2 ) AND theme ( 1 , 4 ) AND nmod . on ( 4 , 7 )	pp_dative_to_do_dative
The bee hoped that the girl said that Olivia said that Liam liked that Lincoln liked that James liked that the boy liked that the writer appreciated that a giraffe declared that Emma meant that a professor liked that a bean slid .	* bee ( 1 ) ; * girl ( 5 ) ; Olivia ( 8 ) ; Liam ( 11 ) ; Lincoln ( 14 ) ; James ( 17 ) ; * boy ( 21 ) ; * writer ( 25 ) ; giraffe ( 29 ) ; Emma ( 32 ) ; professor ( 36 ) ; bean ( 40 ) ; hope ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND say ( 6 ) AND agent ( 6 , 5 ) AND ccomp ( 6 , 9 ) AND say ( 9 ) AND agent ( 9 , 8 ) AND ccomp ( 9 , 12 ) AND like ( 12 ) AND agent ( 12 , 11 ) AND ccomp ( 12 , 15 ) AND like ( 15 ) AND agent ( 15 , 14 ) AND ccomp ( 15 , 18 ) AND like ( 18 ) AND agent ( 18 , 17 ) AND ccomp ( 18 , 22 ) AND like ( 22 ) AND agent ( 22 , 21 ) AND ccomp ( 22 , 26 ) AND appreciate ( 26 ) AND agent ( 26 , 25 ) AND ccomp ( 26 , 30 ) AND declare ( 30 ) AND agent ( 30 , 29 ) AND ccomp ( 30 , 33 ) AND mean ( 33 ) AND agent ( 33 , 32 ) AND ccomp ( 33 , 37 ) AND like ( 37 ) AND agent ( 37 , 36 ) AND ccomp ( 37 , 41 ) AND slide ( 41 ) AND theme ( 41 , 40 )	cp_recursion
Emma liked that Caleb shipped Liam a box .	Emma ( 0 ) ; Caleb ( 3 ) ; Liam ( 5 ) ; box ( 7 ) ; like ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 4 ) AND ship ( 4 ) AND agent ( 4 , 3 ) AND recipient ( 4 , 5 ) AND theme ( 4 , 7 )	pp_dative_to_do_dative
The cat shipped Emma the donut .	* cat ( 1 ) ; Emma ( 3 ) ; * donut ( 5 ) ; ship ( 2 ) AND agent ( 2 , 1 ) AND recipient ( 2 , 3 ) AND theme ( 2 , 5 )	pp_dative_to_do_dative
Aria baked a girl in the box .	Aria ( 0 ) ; girl ( 3 ) ; * box ( 6 ) ; bake ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 ) AND nmod . in ( 3 , 6 )	obj_omitted_transitive_to_transitive
The customer admired the shark .	* customer ( 1 ) ; * shark ( 4 ) ; admire ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	prim_to_obj_common
Noah liked that a cookie was blessed .	Noah ( 0 ) ; cookie ( 4 ) ; like ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 6 ) AND bless ( 6 ) AND theme ( 6 , 4 )	active_to_passive
Aiden liked that Liam liked that Avery appreciated that the dog expected that a cat liked that Emma appreciated that a donut was loved .	Aiden ( 0 ) ; Liam ( 3 ) ; Avery ( 6 ) ; * dog ( 10 ) ; cat ( 14 ) ; Emma ( 17 ) ; donut ( 21 ) ; like ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 4 ) AND like ( 4 ) AND agent ( 4 , 3 ) AND ccomp ( 4 , 7 ) AND appreciate ( 7 ) AND agent ( 7 , 6 ) AND ccomp ( 7 , 11 ) AND expect ( 11 ) AND agent ( 11 , 10 ) AND ccomp ( 11 , 15 ) AND like ( 15 ) AND agent ( 15 , 14 ) AND ccomp ( 15 , 18 ) AND appreciate ( 18 ) AND agent ( 18 , 17 ) AND ccomp ( 18 , 23 ) AND love ( 23 ) AND theme ( 23 , 21 )	cp_recursion
The shark loved to sneeze .	* shark ( 1 ) ; love ( 2 ) AND agent ( 2 , 1 ) AND xcomp ( 2 , 4 ) AND sneeze ( 4 ) AND agent ( 4 , 1 )	prim_to_subj_common
Emma declared that a cobra burned .	Emma ( 0 ) ; cobra ( 4 ) ; declare ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND burn ( 5 ) AND theme ( 5 , 4 )	only_seen_as_transitive_subj_as_unacc_subj
Jackson proved that Liam noticed that Emma liked that James liked that a teacher liked that the princess wished that the dog supported that Anthony hoped that a girl said that a giraffe liked that a pen was collapsed .	Jackson ( 0 ) ; Liam ( 3 ) ; Emma ( 6 ) ; James ( 9 ) ; teacher ( 13 ) ; * princess ( 17 ) ; * dog ( 21 ) ; Anthony ( 24 ) ; girl ( 28 ) ; giraffe ( 32 ) ; pen ( 36 ) ; prove ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 4 ) AND notice ( 4 ) AND agent ( 4 , 3 ) AND ccomp ( 4 , 7 ) AND like ( 7 ) AND agent ( 7 , 6 ) AND ccomp ( 7 , 10 ) AND like ( 10 ) AND agent ( 10 , 9 ) AND ccomp ( 10 , 14 ) AND like ( 14 ) AND agent ( 14 , 13 ) AND ccomp ( 14 , 18 ) AND wish ( 18 ) AND agent ( 18 , 17 ) AND ccomp ( 18 , 22 ) AND support ( 22 ) AND agent ( 22 , 21 ) AND ccomp ( 22 , 25 ) AND hope ( 25 ) AND agent ( 25 , 24 ) AND ccomp ( 25 , 29 ) AND say ( 29 ) AND agent ( 29 , 28 ) AND ccomp ( 29 , 33 ) AND like ( 33 ) AND agent ( 33 , 32 ) AND ccomp ( 33 , 38 ) AND collapse ( 38 ) AND theme ( 38 , 36 )	cp_recursion
A cat in the house was offered the cake by the boy beside a table .	cat ( 1 ) ; * house ( 4 ) ; * cake ( 8 ) ; * boy ( 11 ) ; table ( 14 ) ; nmod . in ( 1 , 4 ) AND offer ( 6 ) AND recipient ( 6 , 1 ) AND theme ( 6 , 8 ) AND agent ( 6 , 11 ) AND nmod . beside ( 11 , 14 )	obj_pp_to_subj_pp
The cat shattered the cake .	* cat ( 1 ) ; * cake ( 4 ) ; shatter ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	unacc_to_transitive
A politician ate the cake in a cup in the garden beside a bed in a house in a trailer in the car on the tree in the pod in a bag on a glacier in a condo .	politician ( 1 ) ; * cake ( 4 ) ; cup ( 7 ) ; * garden ( 10 ) ; bed ( 13 ) ; house ( 16 ) ; trailer ( 19 ) ; * car ( 22 ) ; * tree ( 25 ) ; * pod ( 28 ) ; bag ( 31 ) ; glacier ( 34 ) ; condo ( 37 ) ; eat ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND nmod . in ( 4 , 7 ) AND nmod . in ( 7 , 10 ) AND nmod . beside ( 10 , 13 ) AND nmod . in ( 13 , 16 ) AND nmod . in ( 16 , 19 ) AND nmod . in ( 19 , 22 ) AND nmod . on ( 22 , 25 ) AND nmod . in ( 25 , 28 ) AND nmod . in ( 28 , 31 ) AND nmod . on ( 31 , 34 ) AND nmod . in ( 34 , 37 )	pp_recursion
A shark burned Sophia .	shark ( 1 ) ; Sophia ( 3 ) ; burn ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 3 )	prim_to_subj_common
The girl shipped a journalist the rose beside a road .	* girl ( 1 ) ; journalist ( 4 ) ; * rose ( 6 ) ; road ( 9 ) ; ship ( 2 ) AND agent ( 2 , 1 ) AND recipient ( 2 , 4 ) AND theme ( 2 , 6 ) AND nmod . beside ( 6 , 9 )	pp_dative_to_do_dative
The girl juggled the shark .	* girl ( 1 ) ; * shark ( 4 ) ; juggle ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	prim_to_obj_common
Grayson hoped that a cobra changed .	Grayson ( 0 ) ; cobra ( 4 ) ; hope ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND change ( 5 ) AND theme ( 5 , 4 )	only_seen_as_transitive_subj_as_unacc_subj
The mouse sold the bird Lina .	* mouse ( 1 ) ; * bird ( 4 ) ; Lina ( 5 ) ; sell ( 2 ) AND agent ( 2 , 1 ) AND recipient ( 2 , 4 ) AND theme ( 2 , 5 )	subj_to_obj_proper
Olivia wished that a hippo dusted .	Olivia ( 0 ) ; hippo ( 4 ) ; wish ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND dust ( 5 ) AND agent ( 5 , 4 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A cockroach cleaned the lollipop beside the stage .	cockroach ( 1 ) ; * lollipop ( 4 ) ; * stage ( 7 ) ; clean ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND nmod . beside ( 4 , 7 )	obj_to_subj_common
A giraffe liked a shark .	giraffe ( 1 ) ; shark ( 4 ) ; like ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	prim_to_obj_common
Emma squeezed a bottle beside a chair .	Emma ( 0 ) ; bottle ( 3 ) ; chair ( 6 ) ; squeeze ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 ) AND nmod . beside ( 3 , 6 )	passive_to_active
Paula painted a donut .	Paula ( 0 ) ; donut ( 3 ) ; paint ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 )	prim_to_subj_proper
Olivia baked Noah .	Olivia ( 0 ) ; Noah ( 2 ) ; bake ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 2 )	obj_omitted_transitive_to_transitive
The shark lended a cake in a bag to a girl .	* shark ( 1 ) ; cake ( 4 ) ; bag ( 7 ) ; girl ( 10 ) ; lend ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND recipient ( 2 , 10 ) AND nmod . in ( 4 , 7 )	prim_to_subj_common
The butterfly squeezed Liam .	* butterfly ( 1 ) ; Liam ( 3 ) ; squeeze ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 3 )	passive_to_active
The donut on the mound was slid by a child on the computer .	* donut ( 1 ) ; * mound ( 4 ) ; child ( 9 ) ; * computer ( 12 ) ; nmod . on ( 1 , 4 ) AND slide ( 6 ) AND theme ( 6 , 1 ) AND agent ( 6 , 9 ) AND nmod . on ( 9 , 12 )	obj_pp_to_subj_pp
A sailor changed Lina .	sailor ( 1 ) ; Lina ( 3 ) ; change ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 3 )	subj_to_obj_proper
Emma admired that a hippo painted .	Emma ( 0 ) ; hippo ( 4 ) ; admire ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND paint ( 5 ) AND agent ( 5 , 4 )	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A monkey liked that a cobra rolled .	monkey ( 1 ) ; cobra ( 5 ) ; like ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND roll ( 6 ) AND theme ( 6 , 5 )	only_seen_as_transitive_subj_as_unacc_subj
Paula gave the boy the bat .	Paula ( 0 ) ; * boy ( 3 ) ; * bat ( 5 ) ; give ( 1 ) AND agent ( 1 , 0 ) AND recipient ( 1 , 3 ) AND theme ( 1 , 5 )	prim_to_subj_proper
Emma drew Lina .	Emma ( 0 ) ; Lina ( 2 ) ; draw ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 2 )	subj_to_obj_proper
The zebra sold Ethan a cake in a cupboard in a castle on the road in the hole beside the trainee on the table in a house in a room in the box beside a sailor in a microwave .	* zebra ( 1 ) ; Ethan ( 3 ) ; cake ( 5 ) ; cupboard ( 8 ) ; castle ( 11 ) ; * road ( 14 ) ; * hole ( 17 ) ; * trainee ( 20 ) ; * table ( 23 ) ; house ( 26 ) ; room ( 29 ) ; * box ( 32 ) ; sailor ( 35 ) ; microwave ( 38 ) ; sell ( 2 ) AND agent ( 2 , 1 ) AND recipient ( 2 , 3 ) AND theme ( 2 , 5 ) AND nmod . in ( 5 , 8 ) AND nmod . in ( 8 , 11 ) AND nmod . on ( 11 , 14 ) AND nmod . in ( 14 , 17 ) AND nmod . beside ( 17 , 20 ) AND nmod . on ( 20 , 23 ) AND nmod . in ( 23 , 26 ) AND nmod . in ( 26 , 29 ) AND nmod . in ( 29 , 32 ) AND nmod . beside ( 32 , 35 ) AND nmod . in ( 35 , 38 )	pp_recursion
A teacher baked the chicken .	teacher ( 1 ) ; * chicken ( 4 ) ; bake ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	obj_omitted_transitive_to_transitive
Emma shipped the baby a cake on the bed .	Emma ( 0 ) ; * baby ( 3 ) ; cake ( 5 ) ; * bed ( 8 ) ; ship ( 1 ) AND agent ( 1 , 0 ) AND recipient ( 1 , 3 ) AND theme ( 1 , 5 ) AND nmod . on ( 5 , 8 )	pp_dative_to_do_dative
Emma teleported the cake to Olivia .	Emma ( 0 ) ; * cake ( 3 ) ; Olivia ( 5 ) ; teleport ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 ) AND recipient ( 1 , 5 )	do_dative_to_pp_dative
Paula hunted the mouse in a house .	Paula ( 0 ) ; * mouse ( 3 ) ; house ( 6 ) ; hunt ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 ) AND nmod . in ( 3 , 6 )	prim_to_subj_proper
Charlie slid the cake in the glass .	Charlie ( 0 ) ; * cake ( 3 ) ; * glass ( 6 ) ; slide ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 ) AND nmod . in ( 3 , 6 )	obj_to_subj_proper
Mason liked that Emma baked the cake beside a book .	Mason ( 0 ) ; Emma ( 3 ) ; * cake ( 6 ) ; book ( 9 ) ; like ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 4 ) AND bake ( 4 ) AND agent ( 4 , 3 ) AND theme ( 4 , 6 ) AND nmod . beside ( 6 , 9 )	obj_omitted_transitive_to_transitive
Liam liked that a tourist teleported a game to Ryan .	Liam ( 0 ) ; tourist ( 4 ) ; game ( 7 ) ; Ryan ( 9 ) ; like ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 5 ) AND teleport ( 5 ) AND agent ( 5 , 4 ) AND theme ( 5 , 7 ) AND recipient ( 5 , 9 )	do_dative_to_pp_dative
The girl shattered a drink in a coffin .	* girl ( 1 ) ; drink ( 4 ) ; coffin ( 7 ) ; shatter ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND nmod . in ( 4 , 7 )	unacc_to_transitive
A ball was blessed .	ball ( 1 ) ; bless ( 3 ) AND theme ( 3 , 1 )	active_to_passive
A boy baked a girl .	boy ( 1 ) ; girl ( 4 ) ; bake ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 )	obj_omitted_transitive_to_transitive
The dog in a bakery in the bag sneezed .	* dog ( 1 ) ; bakery ( 4 ) ; * bag ( 7 ) ; nmod . in ( 1 , 4 ) AND nmod . in ( 4 , 7 ) AND sneeze ( 8 ) AND agent ( 8 , 1 )	obj_pp_to_subj_pp
A girl on the stool on the table drew a frog .	girl ( 1 ) ; * stool ( 4 ) ; * table ( 7 ) ; frog ( 10 ) ; nmod . on ( 1 , 4 ) AND nmod . on ( 4 , 7 ) AND draw ( 8 ) AND agent ( 8 , 1 ) AND theme ( 8 , 10 )	obj_pp_to_subj_pp
The teacher thought that a cobra rolled .	* teacher ( 1 ) ; cobra ( 5 ) ; think ( 2 ) AND agent ( 2 , 1 ) AND ccomp ( 2 , 6 ) AND roll ( 6 ) AND theme ( 6 , 5 )	only_seen_as_transitive_subj_as_unacc_subj
A hero painted the hedgehog beside a house .	hero ( 1 ) ; * hedgehog ( 4 ) ; house ( 7 ) ; paint ( 2 ) AND agent ( 2 , 1 ) AND theme ( 2 , 4 ) AND nmod . beside ( 4 , 7 )	subj_to_obj_common
A cat shipped a captain the chalk on the podium .	cat ( 1 ) ; captain ( 4 ) ; * chalk ( 6 ) ; * podium ( 9 ) ; ship ( 2 ) AND agent ( 2 , 1 ) AND recipient ( 2 , 4 ) AND theme ( 2 , 6 ) AND nmod . on ( 6 , 9 )	pp_dative_to_do_dative
A donut on a table grew .	donut ( 1 ) ; table ( 4 ) ; nmod . on ( 1 , 4 ) AND grow ( 5 ) AND theme ( 5 , 1 )	obj_pp_to_subj_pp
Camila wished that Emma noticed that a butterfly admired that the professor believed that Mia liked that Liam appreciated that the giraffe liked that William proved that Zoe noticed that the zebra thought that Leo liked that Ava confessed that the plate burned .	Camila ( 0 ) ; Emma ( 3 ) ; butterfly ( 7 ) ; * professor ( 11 ) ; Mia ( 14 ) ; Liam ( 17 ) ; * giraffe ( 21 ) ; William ( 24 ) ; Zoe ( 27 ) ; * zebra ( 31 ) ; Leo ( 34 ) ; Ava ( 37 ) ; * plate ( 41 ) ; wish ( 1 ) AND agent ( 1 , 0 ) AND ccomp ( 1 , 4 ) AND notice ( 4 ) AND agent ( 4 , 3 ) AND ccomp ( 4 , 8 ) AND admire ( 8 ) AND agent ( 8 , 7 ) AND ccomp ( 8 , 12 ) AND believe ( 12 ) AND agent ( 12 , 11 ) AND ccomp ( 12 , 15 ) AND like ( 15 ) AND agent ( 15 , 14 ) AND ccomp ( 15 , 18 ) AND appreciate ( 18 ) AND agent ( 18 , 17 ) AND ccomp ( 18 , 22 ) AND like ( 22 ) AND agent ( 22 , 21 ) AND ccomp ( 22 , 25 ) AND prove ( 25 ) AND agent ( 25 , 24 ) AND ccomp ( 25 , 28 ) AND notice ( 28 ) AND agent ( 28 , 27 ) AND ccomp ( 28 , 32 ) AND think ( 32 ) AND agent ( 32 , 31 ) AND ccomp ( 32 , 35 ) AND like ( 35 ) AND agent ( 35 , 34 ) AND ccomp ( 35 , 38 ) AND confess ( 38 ) AND agent ( 38 , 37 ) AND ccomp ( 38 , 42 ) AND burn ( 42 ) AND theme ( 42 , 41 )	cp_recursion
Hannah tossed a shark .	Hannah ( 0 ) ; shark ( 3 ) ; toss ( 1 ) AND agent ( 1 , 0 ) AND theme ( 1 , 3 )	prim_to_obj_common
A shark investigated .	shark ( 1 ) ; investigate ( 2 ) AND agent ( 2 , 1 )	prim_to_subj_common
